bankrupt,retained_earnings_to_total_assets,total_debt_per_total_net_worth,borrowing_dependency,persistent_eps_in_the_last_four_seasons,continuous_net_profit_growth_rate,net_profit_before_tax_per_paidin_capital,equity_to_liability,pretax_net_interest_rate,degree_of_financial_leverage,per_share_net_profit_before_tax,liability_to_equity,net_income_to_total_assets,total_income_per_total_expense,interest_expense_ratio,interest_coverage_ratio
0,0.922162367581016,0.0015949443274149,0.36963718146295,0.202514890800794,0.217409397682805,0.155991252545057,0.0873782111136848,0.797011790619493,0.0267908283641368,0.156963169390676,0.275936081550911,0.765335860613939,0.0020542915076044,0.630610882042712,0.56515682973496
0,0.946526593465005,0.007164026664478,0.376524045870677,0.232107402855252,0.217590935697139,0.187587663072167,0.0285187286669081,0.797476199560548,0.0269040631026438,0.188521503351661,0.279974833538993,0.817797409104648,0.0024018927060159,0.631052314351858,0.565644789904461
0,0.948984882938435,0.0033193809901604,0.36963718146295,0.244020043490593,0.217600605424483,0.201364904607496,0.048876335210931,0.797541772940965,0.0267917411303651,0.202304737516005,0.277186246748455,0.847517547296116,0.0024171626003329,0.630614649114396,0.565161180938878
1,0.920257055033976,0.0297987397295252,0.393782586231192,0.189278623428193,0.217617373143174,0.150818188673554,0.0146909264601836,0.79726495367047,0.0266154333337065,0.15184153046622,0.296389593474956,0.76765002418996,0.0021432104649839,0.630033150230819,0.564153392348967
0,0.935564788995782,0.0146736701957888,0.384316782342429,0.22785288834263,0.217604756704135,0.181389035517683,0.0192451770752848,0.797538176088874,0.0271209204075902,0.182345409354523,0.285421087976877,0.810394468265816,0.0024297557611327,0.632174559252613,0.566356810677202
0,0.928182324488944,0.0019633591406086,0.36963718146295,0.207903942516782,0.217253019542429,0.162008898273132,0.0738521841653795,0.797267028777445,0.0267911566924924,0.162988626948859,0.276202858501764,0.778212310617102,0.0021952099957741,0.63061225188696,0.565158395757604
0,0.93719442737018,0.008093270958152,0.376040914103198,0.229365604613785,0.217577887870127,0.177897594449891,0.02645460483318,0.79745198997917,0.0271085643899149,0.181893500037659,0.280648357030229,0.805278865802234,0.0023923466313227,0.631534841988466,0.56632227887266
0,0.945433358110691,0.0057040461795201,0.374550139459563,0.243169140588068,0.217599835562869,0.195596108890732,0.0330920869611828,0.797652583653442,0.026906632273559,0.196731189274686,0.278915829067334,0.82665537612454,0.0025956973062285,0.631008821796962,0.565654767462572
0,0.94015887760349,0.0067801092477589,0.37279095827844,0.233998298194195,0.217613885537327,0.184133926551542,0.0295357051494116,0.797557958775372,0.0268241282750922,0.187090457181592,0.27969595865772,0.821187724972888,0.0023315945850288,0.630720127121546,0.565310854408388
0,0.941631853134427,0.0068220574690631,0.375230102687868,0.235605559232296,0.217603041107348,0.189834854083402,0.0294185198979419,0.797617583515793,0.0268014292590242,0.197258416811027,0.279726586162744,0.826795900200638,0.0025135503760414,0.631130053012972,0.565206905963202
0,0.939249904129336,0.0151095669302109,0.36963718146295,0.237590999338187,0.21762348889729,0.189646331347561,0.0189876046905599,0.797409657796876,0.02679187597268,0.190630413497025,0.28573701845595,0.817909867700826,0.0022495439369314,0.630614991575458,0.565161823104404
0,0.883975469800081,0.0043890606334181,0.36963718146295,0.191453153067978,0.217389424419634,0.150742779579217,0.0397354639786274,0.797239360684442,0.0267799848640421,0.151690894027265,0.277962335452842,0.711532780453319,0.0017174242453331,0.630575608553308,0.565104556948203
0,0.934219117420016,0.0082875094611477,0.374836439766218,0.224260187198639,0.217693221104013,0.176412035291456,0.0260806239050162,0.797420033331752,0.027078750227829,0.178730134819613,0.280789159275875,0.805567744818162,0.0023552452712104,0.631380734510486,0.566236342459241
0,0.927110645699623,0.0151870799478383,0.384452103971746,0.205256689042261,0.217533922798895,0.163961993816454,0.0189433936345203,0.797320843218336,0.026295744074727,0.164720945996837,0.285793124884945,0.782755019428777,0.0020535458293648,0.629097546608951,0.560711387397984
0,0.953154962359423,0.0026400021886028,0.370454703041717,0.246005483596483,0.217628310487485,0.19874820903401,0.058337525955361,0.797681081789235,0.0267927995125557,0.200346463809596,0.276693584030133,0.836313791824128,0.0024814136632079,0.63061841618608,0.565166216911756
0,0.924281061471014,0.0117956574471772,0.378559462113299,0.201191264063534,0.217256473964586,0.163230525601388,0.0214200365695061,0.797328313603447,0.0266094974006403,0.163817127363109,0.283333428523604,0.786626521324819,0.0021791853534136,0.629945137737839,0.564112395963247
0,0.94778936931876,0.0041474024019916,0.372935226792341,0.2520563486811,0.217652630814081,0.202149159188598,0.0414007371798848,0.79772977763292,0.0268168721311443,0.206597876026211,0.277787038286196,0.841266711753334,0.0030425239731842,0.630724236654292,0.565278099492076
0,0.939865621032133,0.0042522729552521,0.373431778886694,0.225111090101163,0.217643711038137,0.179036271774376,0.0406590698890969,0.797515211571682,0.0268757069643011,0.181441590720795,0.27786274102132,0.815559920854123,0.0023972105668359,0.630925603758853,0.565531682925112
0,0.921026657317282,0.0015894728202883,0.370963557102373,0.201380353597428,0.217071511393416,0.162529221024056,0.0876504049249949,0.797085941108741,0.0267663366268898,0.1635158544852,0.275931669837188,0.759811242467172,0.0020508639773938,0.630562252571883,0.565037201971155
0,0.948759807918704,0.0059347613966933,0.370076697168087,0.263968989316441,0.217601879678189,0.211846768720308,0.032222710283458,0.797489480245189,0.0268636173563627,0.213677788657076,0.279083234207631,0.835074459860849,0.0025339508033439,0.630864303228723,0.565481732667995
0,0.935905867681235,0.0091729816978086,0.375772507565709,0.225489269168951,0.217598647586757,0.179616921800769,0.0245717963264179,0.797467069089857,0.0269039304752936,0.180236499209159,0.281431811557535,0.809518702737865,0.0023193673154615,0.631031766688128,0.565644273649595
0,0.915793157271808,0.0063843368989321,0.374570269949875,0.214332986669188,0.217627958740368,0.167973757635171,0.0307058229629905,0.797365942209931,0.0241047816942268,0.168938766287565,0.279409365325938,0.794455519192662,0.0022194540956008,0.636915247736332,0.573464781191568
0,0.932171787065524,0.0166972159147904,0.389289013449404,0.216129337241184,0.217673503355258,0.172362566925571,0.0181619900059554,0.797520053487957,0.028605175391965,0.173307223017248,0.286888010920128,0.802236965552303,0.0023638896030525,0.633301598608238,0.568342397926294
0,0.940085302934329,0.0018630481766202,0.369962624389655,0.222936560461378,0.217578319258101,0.177950380815926,0.0770376897294024,0.797517009997727,0.0268204414494895,0.17963395345334,0.276130305189988,0.821772770926028,0.0023104972791843,0.630713962822427,0.565294266429806
0,0.942240261621784,0.0032947592080905,0.371524974109953,0.225394724402004,0.217619394029911,0.1795565945253,0.049146601121166,0.797489895266584,0.0268219590543029,0.180537772087068,0.277168849656006,0.814591311206608,0.0023613480003921,0.630747866467583,0.565301108143341
